day,segment,co_reference_ppm,co_reference_min_ppm,co_reference_max_ppm,humidity_pct,temperature_c,log_r1_blind,log_r2_blind,log_r3_blind,log_r4_blind,log_r5_blind,log_r6_blind,log_r7_blind,log_r8_blind,log_r9_blind,log_r10_blind,log_r11_blind,log_r12_blind,log_r13_blind,log_r14_blind,log_r1_high,log_r1_low,log_r2_high,log_r2_low,log_r3_high,log_r3_low,log_r4_high,log_r4_low,log_r5_high,log_r5_low,log_r6_high,log_r6_low,log_r7_high,log_r7_low,log_r8_high,log_r8_low,log_r9_high,log_r9_low,log_r10_high,log_r10_low,log_r11_high,log_r11_low,log_r12_high,log_r12_low,log_r13_high,log_r13_low,log_r14_high,log_r14_low,co_level_offline_ppm,position_split,day_split,split
20161007_210049,49,20.0,20.0,20.0,41.92,26.14,0.3574646320529814,0.060059756427662876,0.790546086547078,2.575942556372241,2.5924073735656865,2.198534829691692,2.6478542373987572,2.8310403966798443,2.410380641551421,2.3235243290077014,2.708216853881531,2.6335062364816864,2.4156637470458397,2.5883428150707575,-2.4112845099173867,1.4138056941215629,-1.9519282213808764,0.9683767458371496,-2.1061962789886555,1.9878957630644776,-2.269150316907808,3.1424682780776494,-2.120263536200091,3.3814375047914247,-2.091514122914105,3.1033239938989103,-2.0541637344955674,3.4016309733171872,-2.3065931143915845,2.9011633189743633,-2.332013903684858,2.5542539029188034,-2.1252760780236355,2.489495847662596,-2.2219271899765913,2.7794395936215612,-2.233992301528434,2.789525116217791,-2.2886821878250543,2.5545451365825382,-2.231195096907373,2.741414052687549,20.0,train,train,train
20161007_210049,50,2.22,2.22,2.22,51.73,26.14,0.849124762014298,0.37754562811003056,1.6406070678461298,3.2389333216431795,3.7420836715245347,3.44524297480083,3.683984995770525,4.039136597959281,3.9102674653690404,4.042568695274789,4.079501615352326,3.990817549854539,3.8849148778289506,4.148897455008554,-2.422495389666603,1.893285163341349,-1.9139271032022627,1.225835579501564,-2.0850572804654717,2.6671894892264785,-2.221005106001623,3.3745042694059935,-2.0882804903470404,3.8369675525888205,-2.0325579557809856,3.7286561983112003,-2.0219276354792295,3.8338344111568707,-2.2009314392675456,4.105279556649788,-2.30759763481759,4.008343603668408,-2.0939462278827174,4.090105590462801,-2.1937306880819634,4.114555602838231,-2.1610855307203463,4.015930666203243,-2.219163484854973,3.928008292344839,-2.2036451451391423,4.193959101329732,2.22,test,train,excluded_cross_cell
20161007_210049,51,20.0,20.0,20.0,44.53,26.14,0.1528065519081041,-0.04146244901498301,0.6169677159076025,2.4982995538540584,2.4865636096049006,2.1209433051048485,2.5371385334501,2.851619605590993,2.448942627854414,2.4033075543976254,2.7623805456472574,2.6787243717203815,2.4640404571066155,2.634898360166747,-2.4179959445053734,1.1728226365336405,-1.9547490977225177,0.7526888632682612,-2.11279152136139,1.7656037034175438,-2.2730262907525014,3.081359359521428,-2.121931593300788,3.294309774667733,-2.0931348688118385,3.000008119083445,-2.0580715159436433,3.3142223676477482,-2.311625837646195,2.920636890994102,-2.3351082846996056,2.584065474653767,-2.1303138720535926,2.5580486793789037,-2.2256240518579173,2.8276271822313133,-2.233992301528434,2.808842297405034,-2.2896688677274994,2.596030525334931,-2.2330590303454354,2.771187741324153,20.0,validation,train,excluded_cross_cell
20161007_210049,52,6.67,6.67,6.67,47.12,26.14,0.6217583018713837,0.27212051704705664,1.3651573083123425,3.1871689337454185,3.592321746470249,3.217486860703924,3.5547361247755918,3.730088573691616,3.5629528434388087,3.6996363902666367,3.7708441597193905,3.7193504615290256,3.594623718188216,3.8178200124661967,-2.4213686289840126,1.6240309147370005,-1.9268921432195514,1.1061504717063981,-2.0939462278827174,2.477722572657925,-2.239610293832657,3.382568265532322,-2.1037342342488805,3.7819621549279097,-2.052604887726276,3.628850748454193,-2.0379157948513376,3.7814654722113703,-2.2557015070951953,3.800950652687226,-2.3217679124108197,3.674263154539657,-2.110313205346923,3.7733217003783057,-2.212744388994256,3.80148019596295,-2.1946279514889535,3.7583192257261495,-2.2547477635798856,3.652365873368912,-2.218243944560295,3.867535969507942,6.67,train,train,train
20161007_210049,53,17.78,17.78,17.78,67.6,26.22,-0.04824531262799454,-0.2218963269271173,0.3400645154796452,2.194509582860019,2.3166852173728274,1.898690723580233,2.3248628102141446,2.9669153692090795,2.6072738259354566,2.6893290279641535,2.9565235603287103,2.8380721093508736,2.6302901154146623,2.8400376719045726,-2.4179959445053734,0.8296865446987723,-1.9575779539229954,0.43819041272086806,-2.1169357461074165,1.3737408950482706,-2.2749699259610723,2.6770272608668875,-2.129472475285401,3.1417312468902168,-2.1004609089039112,2.839154484010795,-2.0635681925235456,3.164419639072142,-2.311625837646195,3.0343758971461954,-2.3371765377636646,2.72908736016801,-2.131998792418512,2.8079317345117776,-2.228405694819794,3.0046771486107975,-2.233992301528434,2.9377429263492196,-2.2936253516225737,2.7375378033980953,-2.2358614609511376,2.955529878708873,17.78,validation,train,excluded_cross_cell
20161007_210049,54,17.78,17.78,17.78,44.53,26.18,-0.20481259462948634,-0.2977324083052823,0.22546086426936987,2.1994665067777186,2.189427593033995,1.7291036191969846,2.1920556860489704,2.9835736562300594,2.616322264064566,2.660727959007797,2.935732768811159,2.8171138516844176,2.6526643330214754,2.833601504006512,-2.422495389666603,0.6128586093311085,-1.9618362996055725,0.2717051179286401,-2.1185982568810298,1.187660478833631,-2.2808240799180366,2.865509686504017,-2.128632138953142,3.0768374934844855,-2.0996442489973552,2.696449843035889,-2.0643562147512786,3.081336410846139,-2.311625837646195,3.0563898360043478,-2.3371765377636646,2.7371428753054823,-2.1311559773665145,2.7855913208737704,-2.228405694819794,2.990010937881857,-2.2330590303454354,2.923956963243326,-2.2936253516225737,2.771431803267034,-2.234926444520231,2.953362206387371,17.78,test,train,excluded_cross_cell
20161007_210049,55,0.0,0.0,0.0,68.57,26.26,0.11073604159466562,-0.10602740464553005,0.7319832043451435,2.63364987852596,3.333503665906824,2.834682852035576,3.2231905032416823,3.9842413361907574,3.8517484473322567,4.0497411214820485,4.079501615352326,3.912634818232518,3.665638974168421,4.171865631698266,-2.4326937783410663,0.9267247561506264,-1.922779731666459,0.43149088685819803,-2.1012782362890103,1.6463974242861443,-2.239610293832657,2.8213074552866426,-2.110313205346923,3.5815811105291457,-2.0463936876336355,3.3592080393898933,-2.0440743978425444,3.556607268355576,-2.176833887688485,4.046852804757743,-2.298593071724508,3.898297236569592,-2.0898959995836948,4.097617533536506,-2.1856913415225465,4.114555602838231,-2.1430205233227073,3.947741438907357,-2.2027397580243298,3.7082334513789466,-2.198225077669803,4.209429145513741,0.0,train,train,train
20161007_210049,56,13.33,13.33,13.33,72.39,26.26,-0.3828722594555299,-0.4277107170554841,-0.004108428044543191,1.8669597017909902,2.0151296615239236,1.5569017407312702,2.016648163560655,3.1371406858403232,2.829748524967654,3.0571659797380835,3.240386796035254,3.123659240683669,2.761230713572935,3.1832362119145707,-2.4270151713722226,0.2789187867816241,-1.9625480434979994,0.0009995003330834232,-2.1240213722209225,0.759309382813614,-2.2837633387534577,2.3822554236515585,-2.1353771740101393,2.90687373706974,-2.100869572596461,2.4778400735812816,-2.070284310828175,2.916894672780687,-2.3055896020143445,3.211496665718277,-2.332013903684858,2.921154190915649,-2.133686556532232,3.1576385153970112,-2.2302644314144198,3.284011667573719,-2.226550406718048,3.1856126900507578,-2.285727975927623,2.8377735188713498,-2.234926444520231,3.256144634296237,13.33,test,train,excluded_cross_cell
20161007_210049,57,6.67,6.67,6.67,56.79,26.22,-0.32697745505942327,-0.37644042906754804,0.10822640507087125,2.2177023579287276,2.458819315024682,1.8967499164189923,2.4300015776186674,3.539233197456468,3.3938303113165884,3.579839957073363,3.6614722854478026,3.56817684815684,3.3233907831431195,3.7214192456817177,-2.4253192963716623,0.3280799770586197,-1.9484135255031014,0.022641730480824573,-2.119430549896199,0.8388479747314994,-2.276430254146546,2.774181203568035,-2.136647105147646,3.2021365008639027,-2.0838513308772164,2.7163357806889827,-2.0643562147512786,3.149954379401779,-2.270117902856544,3.6165775423585313,-2.3258537199334,3.473759874463371,-2.1210972169486686,3.653511310276145,-2.220083871482302,3.7026615433064705,-2.201835189893903,3.6230521027914366,-2.265289308250349,3.3850070222634274,-2.2237739125697558,3.7815589038530892,6.67,test,train,excluded_cross_cell
20161007_210049,58,20.0,20.0,20.0,51.23,26.22,-0.5699576994529865,-0.5455046821421465,-0.20727493241436468,1.5424315945752543,1.474957418050428,1.1046920987423574,1.4858211395951386,2.815091303782234,2.4608826158466632,2.5068774415572985,2.8414550785386563,2.639632394630505,2.4199858333626745,2.6789984208328894,-2.422495389666603,0.04152574682849831,-1.9696906777207166,-0.12194167080524247,-2.1227666664182094,0.5326262537248435,-2.2896688677274994,2.4308199838842346,-2.139616264715906,2.532521520395847,-2.1136189934814222,2.086342673993135,-2.074653024948039,2.52176078274687,-2.322787800311565,2.8963483071374343,-2.34236596300589,2.5821392230336615,-2.138767007764651,2.6407416246793574,-2.2330590303454354,2.892441836027429,-2.238671767250393,2.7525645704088535,-2.3015855926609623,2.5571187783463483,-2.2405497020745933,2.7916128603173376,20.0,train,train,train
20161007_210049,59,0.0,0.0,0.0,60.77,26.26,-0.19055572037905977,-0.26676905529999356,0.38450933500841133,2.545584400623242,3.0457895499764804,2.433929926637786,2.9330185397291406,3.8974606419482196,3.829232526085389,3.9914347448523078,4.013918725608488,3.8566371373474113,3.670662019735312,4.1422390873313475,-2.4326937783410663,0.46665962803922184,-1.9289547084058998,0.14659831961985137,-2.1090771107742285,1.175650044312054,-2.2518919786785276,2.8732821137974267,-2.1227670153831966,3.4550693608522716,-2.054553902287508,3.100223389293503,-2.0518263746468626,3.3839636112017413,-2.1883639489040227,3.970961500649393,-2.3035855933276292,3.898297236569592,-2.097198263269095,4.042568695274789,-2.18658141723774,4.052767074055042,-2.148148739689627,3.896031825330063,-2.210917904468222,3.717840990649183,-2.2009314392675456,4.1787194110683785,0.0,train,train,train
20161007_210049,60,8.89,8.89,8.89,28.56,26.18,-0.22527119677518542,-0.28674920989245967,0.37013368984252615,2.58672887452276,2.8519855555816083,2.1780514794790147,2.733802414718709,3.4553856482377316,3.2850642341914154,3.428904596482443,3.5661636473215896,3.4748737738881266,3.3137568216775874,3.5846127844328532,-2.4179959445053734,0.47012862143388656,-1.9449106487222299,0.1886349188505467,-2.1094884630321324,1.3229817549081246,-2.266253163746655,3.0998354991538175,-2.1236024374656055,3.438258713747354,-2.080241861850605,3.000008119083445,-2.060423535844074,3.400010010349091,-2.282782465697866,3.526616374236797,-2.3279029009783354,3.4012207147232707,-2.1252760780236355,3.510255054404216,-2.221005106001623,3.599835102941046,-2.210917904468222,3.523202602448055,-2.272055887959223,3.392075907212594,-2.226550406718048,3.646251141683312,8.89,train,train,train
20161007_210049,61,4.44,4.44,4.44,32.9,26.22,0.2955014215039126,0.1549503599978226,1.4941392880706375,3.3231817846774163,3.7376481894823446,3.323725810227609,3.6425029996022236,3.709360772615755,3.6050113137942073,3.7283164900216095,3.81189544063534,3.714147510860654,3.5993184659900135,3.878799155095508,-2.4236234213711016,1.2186015575114686,-1.9200474895295858,0.9647446683713493,-2.0866675867715756,2.5431781453227096,-2.228405694819794,3.5024414363081404,-2.0882804903470404,3.8506857547520714,-2.0394518934636774,3.6615108266875764,-2.0279882600909205,3.8231480749189704,-2.2518919786785276,3.7867941860046637,-2.320749063621717,3.7088756901177207,-2.115275994689052,3.7961030911171827,-2.210917904468222,3.8496794070176437,-2.1883639489040227,3.762838308007226,-2.2528430010992317,3.665638974168421,-2.218243944560295,3.9370199619451083,4.44,train,train,train
20161007_210049,62,13.33,13.33,13.33,59.29,26.3,0.171766042854438,0.034980968895245594,0.9870101120868073,2.823941077383211,3.1962620499966143,2.6982422601111242,3.144324677603818,3.2745413471220615,3.005256771178801,3.1519750491362757,3.345885497231068,3.2269630350508196,3.013159532876517,3.284513741449073,-2.4174350919507734,1.1210258835050098,-1.9403755541325856,0.787320350577195,-2.1004609089039112,2.09135776069017,-2.2580899674642927,3.106069882907084,-2.111551680904243,3.6308079764992747,-2.0750512726791683,3.3884700652178803,-2.049494465311884,3.6384410573551467,-2.3005870903313728,3.35211567499834,-2.3371765377636646,3.133540134041076,-2.133686556532232,3.2462808530920437,-2.228405694819794,3.387088315243394,-2.222850124975192,3.286022192615938,-2.285236575396669,3.0962380238856304,-2.234926444520231,3.3579557956231327,13.33,train,train,train
20161007_210049,63,2.22,2.22,2.22,25.83,26.22,0.5992210425277821,0.36748629015038237,1.8813868658968815,3.4620102210586676,3.8506857547520714,3.5482371243114703,3.791731576381899,3.919479139247444,3.7963450026346433,3.919167423188466,3.9820619962081203,3.862601642094428,3.79237423036192,4.056919569131365,-2.422495389666603,1.5987297923914308,-1.9091925661201505,1.243826951315383,-2.080241861850605,2.875161810283924,-2.2136588837996443,3.591875590837156,-2.069887328875024,3.923200306018271,-2.022683207861227,3.7786995911746226,-2.006191079940243,3.897245578743555,-2.220083871482302,3.990334985487082,-2.311625837646195,3.9048090472899504,-2.104554242494911,3.973447307415145,-2.1991263846258158,4.0197126066592,-2.1680542000364396,3.896031825330063,-2.2302644314144198,3.8405742636159768,-2.209094749906707,4.105722915869486,2.22,train,train,train
20161007_210049,64,20.0,20.0,20.0,45.59,26.26,0.41976241280898885,0.3121795440521684,1.2594548137849402,2.8532812187548147,2.991016170200282,2.6165268422324055,2.9996296688326862,2.8195677234337757,2.4858561988235883,2.522025797223833,2.8617264827061377,2.6730584001482978,2.4671329627996723,2.691276980516379,-2.41295830635129,1.5367811943938268,-1.942117593965236,1.385293860786307,-2.0976055952671833,2.5045622074464418,-2.2590469055554347,3.2970657402586037,-2.1090771107742285,3.6220449659267127,-2.0770444170801143,3.414403133948859,-2.0413754150088654,3.6159915066581,-2.3217679124108197,2.908206218685876,-2.34236596300589,2.6179723089755407,-2.137918471438812,2.653481372566561,-2.231195096907373,2.9103758899433645,-2.235861898488137,2.786584078756317,-2.296603021316498,2.5994919856550305,-2.2405497020745933,2.8040449949896735,20.0,validation,train,excluded_cross_cell
20161007_210049,65,6.67,6.67,6.67,59.79,26.34,0.5219314618397951,0.21366680654035858,1.332020130865656,3.0104386034254214,3.558918821587877,3.192486673970211,3.5241138851635703,3.630328306164048,3.4347804381791933,3.6030505299260005,3.7026615433064705,3.597191705376753,3.420833328401236,3.7161200373804926,-2.419119540483826,1.5356831209629298,-1.9251766414304883,1.0414301760658464,-2.0935412066512895,2.406230735965713,-2.238671767250393,3.183497896454684,-2.1025055650550604,3.757313502821853,-2.049494465311884,3.605416320112677,-2.0356160621398063,3.7612303477947076,-2.266253163746655,3.709360772615755,-2.3299562897901778,3.5562961833084095,-2.119430549896199,3.6767410812417607,-2.218243944560295,3.7410780885574746,-2.1991263846258158,3.649561536236429,-2.2614431496628704,3.4885273190171544,-2.2256240518579173,3.7862579480266456,6.67,train,train,train
20161007_210049,66,15.56,15.56,15.56,62.27,26.38,-0.07375418858866198,-0.20973386440429212,0.39897744197261004,2.371019141701962,2.55876101835848,2.0675966673119124,2.5645261910161676,3.1371406858403232,2.8385578601819583,3.0016497308180283,3.2189478222763253,3.0831065013719625,2.861314774167091,3.13414983439225,-2.4185586879292256,0.7602449240924394,-1.9540431322855023,0.36887027763860936,-2.114447494085237,1.3923261333516097,-2.272541089355862,2.838511051098647,-2.1261139498782664,3.2913973964966097,-2.0931348688118385,2.922785165797926,-2.062781100786729,3.2982118213417317,-2.30759763481759,3.2244005355109007,-2.3402869601780574,2.9599340968353727,-2.133686556532232,3.1023150419565173,-2.228405694819794,3.2588693162745144,-2.22747762050724,3.1483245969171647,-2.2881893341626744,2.9499919538771895,-2.2377341206744292,3.213018705383803,15.56,validation,train,excluded_cross_cell
20161007_210049,67,4.44,4.44,4.44,27.48,26.3,0.24595995178418023,0.05586032154993362,1.0757990658304593,3.1587509660469477,3.5485094279994533,3.0371009336788215,3.458541333844357,3.778781856393163,3.6140400606907273,3.7678177059467526,3.8496794070176437,3.748439980569897,3.643338007143558,3.901697884349895,-2.4230594055188526,1.1612694382563034,-1.9251766414304883,0.720474126185469,-2.1012782362890103,2.155466350245404,-2.2433732333621994,3.400753864312665,-2.1033245660571795,3.7474336988840298,-2.049494465311884,3.5097527882165007,-2.0356163552856748,3.7262932473086203,-2.2476236469079605,3.8639225033871076,-2.320749063621717,3.718845940231406,-2.11279152136139,3.830014366577641,-2.2100059117009523,3.894019917988427,-2.1856913415225465,3.793178656778316,-2.247150386105945,3.7030313420908416,-2.2164073967529934,3.954588119831817,4.44,validation,train,excluded_cross_cell
20161007_210049,68,0.0,0.0,0.0,52.27,26.38,0.6113404178558544,0.31939873900334986,1.6489278201205126,3.2421508477871006,3.771850178651552,3.489537874985216,3.7166453879911345,3.9578487801335624,3.9290433343468645,4.036628934343711,4.072141556320905,3.9305719059607944,3.8564806967511807,4.187004262910916,-2.4270151713722226,1.650358405027848,-1.907843948248857,1.1522045617193009,-2.077842820316139,2.6883249693249347,-2.210917904468222,3.3781607305437737,-2.0754495204102983,3.8447843087622258,-2.0219276354792295,3.736595231813055,-2.0099154790312257,3.8495772263109753,-2.176833887688485,4.032749261115585,-2.2975975514830065,4.018616560580229,-2.0923241675108497,4.090105590462801,-2.1812528078265205,4.106943198398536,-2.1413169453979233,3.9597116107233656,-2.200028504668954,3.9015180207829987,-2.196424897165655,4.217965339871436,0.0,train,train,train
20161007_210049,69,8.89,8.89,8.89,45.6,26.38,0.3284891638699359,0.09907516737349482,1.1066796597458686,3.060192093571263,3.42039852091112,2.94338384670003,3.3785502464365806,3.4761038444611634,3.271840122352109,3.4196526965116436,3.561653852420009,3.476598564876924,3.3101670303124844,3.5547164334830077,-2.4146352224005057,1.3090921923095524,-1.930677303123471,0.9150523018306596,-2.100869572596461,2.2410464020407037,-2.2509418598422073,3.325274808480547,-2.105785601347498,3.7253260601438956,-2.0635681925235456,3.507883927455608,-2.0440743978425444,3.719271835481121,-2.2818025538115174,3.5504015385090364,-2.3279029009783354,3.3898195657701806,-2.1252760780236355,3.498850269726775,-2.221005106001623,3.5951784788451966,-2.2081844175725616,3.5253723907883128,-2.269150316907808,3.3850070222634274,-2.22747762050724,3.614581463907928,8.89,train,train,train
20161007_210049,70,6.67,6.67,6.67,61.29,26.42,0.24125838738365282,0.01246943259726959,0.9288101391287698,2.855546535007933,3.3760709341527626,2.902357133138458,3.2982118213417317,3.626011536740486,3.4178711076549617,3.5859812862830296,3.6983841411281824,3.5933262447803274,3.392075907212594,3.7090988905832134,-2.4230594055188526,1.1389004021007696,-1.9289547084058998,0.6990293495660493,-2.1061962789886555,1.9584564921845835,-2.2499926428748753,3.073612815879235,-2.111551680904243,3.660011291405773,-2.0580715159436433,3.44134596123424,-2.0448471955234346,3.6425029996022236,-2.266253163746655,3.709360772615755,-2.3258537199334,3.5289524101097474,-2.1210972169486686,3.6675536673991838,-2.2173252490432223,3.736640517512196,-2.198225077669803,3.6406498827829723,-2.26048391697541,3.454485352026872,-2.2237739125697558,3.7712931948196036,6.67,train,train,train
20161007_210049,71,6.67,6.67,6.67,48.69,26.38,0.08167214864402486,-0.09233461120279596,0.7029489855322055,2.8505793257871868,3.2021365008639027,2.6538896421427745,3.146881310096922,3.574730432423031,3.4045982587849046,3.566912365001015,3.674745032146999,3.5848763500892775,3.417526663610699,3.6969145858068195,-2.4213686289840126,0.9461207509576217,-1.9351680525234112,0.4901858904436544,-2.104554242494911,1.7129777828806025,-2.2566561611056457,3.1704457958423227,-2.115275994689052,3.609427613510733,-2.064355904261795,3.307979579260783,-2.0518263746468626,3.573235691081275,-2.2681836662767134,3.6495355333709116,-2.32687778556309,3.5123508242054617,-2.1210972169486686,3.6445251867902866,-2.2173252490432223,3.7173381368827916,-2.2009314392675456,3.6366251718095843,-2.2633643798407643,3.482898028675325,-2.2237739125697558,3.7611256943197096,6.67,validation,train,excluded_cross_cell
20161007_210049,72,4.44,4.44,4.44,32.91,26.38,0.3579541254371126,0.2028592080115028,1.3023691261821293,3.2709102445545386,3.6624790090074626,3.243076609213814,3.5862679342801367,3.783780459308656,3.6091054603335877,3.7478815839312136,3.8437762840733654,3.7430906123932046,3.629532765393057,3.8839588656219792,-2.422495389666603,1.3097372383977355,-1.9200474895295858,0.9647760876894783,-2.0903010208228734,2.3511466596084762,-2.2330590303454354,3.470773194316995,-2.093946557301784,3.8081547091902554,-2.0417604747121474,3.633089221534066,-2.0302704976733867,3.78611958853899,-2.247150386105945,3.870434050202039,-2.3197312518290163,3.7289147392595057,-2.11279152136139,3.8193878445682263,-2.209094749906707,3.882756900346608,-2.1856913415225465,3.7783590325866836,-2.247150386105945,3.684168374383817,-2.2164073967529934,3.9370199619451083,4.44,test,train,excluded_cross_cell
20161007_210049,73,8.89,8.89,8.89,51.77,26.46,0.42892118414450564,0.22609917913984237,1.2991557033031274,3.127873950971508,3.5301679729590933,3.1150208419935987,3.481347775844984,3.479848352087766,3.2887003504350094,3.434225885675944,3.5699382480370367,3.4842263951133896,3.3137568216775874,3.559260398309329,-2.419119540483826,1.4137149566958829,-1.9296431765914415,1.0862022685914283,-2.0980129272652714,2.4142248528690873,-2.24431618487007,3.3231817846774163,-2.10455457897761,3.7773526787501104,-2.0572887370387027,3.605416320112677,-2.0375328007135285,3.7759077059611847,-2.280823601212533,3.5616822438469358,-2.3309845675157437,3.4045982587849046,-2.1244389076105716,3.5145617806171328,-2.221005106001623,3.6037299790722406,-2.206366235253503,3.53920416145182,-2.2710864259346746,3.392075907212594,-2.22747762050724,3.6282692071941822,8.89,train,train,train
20161007_210049,74,0.0,0.0,0.0,68.13,26.5,0.256690166856926,0.008503921584899893,0.9383652861924658,2.739086133071467,3.481498004011373,3.068203301120663,3.399693261802488,3.9379051541422467,3.818153986652218,3.9790347157106063,4.026707913506289,3.8566371373474113,3.6206969684613806,4.105722915869486,-2.4230594055188526,1.146163590526332,-1.9183436793020134,0.6227386893177967,-2.0943522368372234,1.9396580223859954,-2.23259282984546,2.898813801140165,-2.105785601347498,3.653449148281968,-2.0402208285265546,3.4954909086755843,-2.034468834103045,3.647393176506518,-2.1821389399181785,4.003867185589296,-2.298593071724508,3.898297236569592,-2.0955709236097197,4.023682441170111,-2.1830258579364066,4.066047963066987,-2.1430205233227073,3.884768965181045,-2.2045513527226803,3.665638974168421,-2.198225077669803,4.1422390873313475,0.0,test,train,excluded_cross_cell
20161007_210049,75,4.44,4.44,4.44,38.79,26.42,0.09025081753696465,-0.09877302778559391,0.7332947707674433,2.9273517145654737,3.32536937287827,2.7560552874681594,3.2384011792198724,3.7512343428607022,3.5696481827703184,3.7283164900216095,3.822413346735334,3.7193504615290256,3.5860740048255235,3.867535969507942,-2.422495389666603,0.9191223506517306,-1.9279234258127256,0.48180027758260763,-2.102916239391961,1.7440660969853923,-2.2490447752924254,3.2460278496479007,-2.1140330721800367,3.6376315008110915,-2.0580715159436433,3.3572435645535226,-2.050271164380056,3.5967334851286337,-2.249044326066016,3.823600451378196,-2.3166840173735475,3.674263154539657,-2.115275994689052,3.793752851148748,-2.209094749906707,3.8630869602912066,-2.184802057337662,3.768291193538098,-2.246204759557938,3.643338007143558,-2.215490386143112,3.9251109829730533,4.44,train,train,train
20161007_210049,76,8.89,8.89,8.89,50.24,26.46,0.09289406231598395,-0.04124114259551846,0.8181678215914354,2.882041490039041,3.229263251537743,2.7232862563018316,3.173039226002085,3.4437235232985217,3.249373991593988,3.4163651013430862,3.549723702967743,3.4656015187705975,3.281283326996817,3.542691156882073,-2.4213686289840126,0.9730112720836588,-1.938636665088815,0.6147531131319333,-2.102914897865478,1.8872060033720681,-2.2537949288246137,3.1936113487950726,-2.1169357461074165,3.6220449659267127,-2.069887328875024,3.3592080393898933,-2.0487183690369957,3.6159915066581,-2.282782465697866,3.526616374236797,-2.3309845675157437,3.3680334888837216,-2.1261139498782664,3.498850269726775,-2.221005106001623,3.582865947526153,-2.2081844175725616,3.515290655549181,-2.272055887959223,3.354067338728598,-2.22747762050724,3.610588128541695,8.89,train,train,train
20161007_210049,77,11.11,11.11,11.11,33.45,26.42,0.243965267006508,0.10454017927392394,1.1031353773956942,3.1123368373072795,3.350574038245925,2.8848342318380142,3.3178157727231046,3.3668474536187434,3.1044969883453795,3.2496455441391343,3.429940317194367,3.3278773041661087,3.1660993258130636,3.378890421139615,-2.4157537910996836,1.1875837950296053,-1.9337839692574728,0.9008467894137736,-2.1012782362890103,2.2460991501582637,-2.2537949288246137,3.3988813684394836,-2.111964733385396,3.722701002589447,-2.070680036011263,3.481053423201107,-2.043302495063963,3.7144680731827657,-2.2926347621408776,3.4473555136432386,-2.3351082846996056,3.233117922997852,-2.127791802620883,3.3465405421567618,-2.2237739125697558,3.4635898516784214,-2.2164073967529934,3.3789654058870706,-2.277892480403674,3.2525890921528218,-2.231195096907373,3.4559159696944026,11.11,validation,train,excluded_cross_cell
20161007_210049,78,6.67,6.67,6.67,36.13,26.42,0.8667714929149396,0.7277417961635051,2.089309795411462,3.5157158351047473,3.8696066635608037,3.6309699849941297,3.8446324210219487,3.630328306164048,3.452322244087857,3.588290868001508,3.7005228422173264,3.614360628340654,3.4906503220832596,3.711724018651539,-2.4157537910996836,1.945817575996275,-1.9112189092653828,1.7873862302017556,-2.07984170176522,3.100847682868013,-2.2173252490432223,3.6274826592486127,-2.0758480855968076,3.9619994175628745,-2.0302704976733867,3.871043275691567,-2.0106623051596175,3.959238597275624,-2.267700807716734,3.714973523229579,-2.3279029009783354,3.573608884569592,-2.119430549896199,3.6675536673991838,-2.2164073967529934,3.736640517512196,-2.1991263846258158,3.6585491043061023,-2.26048391697541,3.5608329917199835,-2.2237739125697558,3.775946662878277,6.67,train,train,train
20161007_210049,79,4.44,4.44,4.44,30.76,26.42,1.5938571604670773,1.4898657772932553,2.9513623258180504,3.7349898404076396,4.059789348680181,3.9595285352843312,4.040546378831963,3.846752483109736,3.679513227638587,3.7733217003783057,3.871613425853155,3.768291193538098,3.689279374135263,3.890186310818972,-2.4112845099173867,2.58083784884116,-1.8937921947932066,2.6523190035984436,-2.0565065703973398,3.6180142952760965,-2.1830258579364066,3.786697849350723,-2.034085839959039,4.101649482869749,-1.9987836386623814,4.046760170816425,-1.9765240727905389,4.08808333491758,-2.246204759557938,3.912652807061456,-2.3197312518290163,3.7963450026346433,-2.111964733385396,3.8358566084786787,-2.2072749131897207,3.9106240273144377,-2.184802057337662,3.809159369968907,-2.24431618487007,3.7418015462898806,-2.2164073967529934,3.9490663498336196,4.44,train,train,train
20161007_210049,80,11.11,11.11,11.11,64.74,26.54,0.7562158720269282,0.3875726552665762,1.4597074490403337,2.9011633189743633,3.453036860197318,3.094817138444146,3.4436053179117327,3.35211567499834,3.076703780529115,3.2312706901633823,3.4050565919878757,3.3052736803586655,3.1095563718380035,3.3411253154920613,-2.4168748678025285,1.8549846282830964,-1.9313664831085315,1.3203148021859152,-2.0951645847007248,2.5883728724051247,-2.245732392966357,3.0874815754967373,-2.10537492370634,3.757313502821853,-2.0631752661689555,3.605416320112677,-2.0394518934636774,3.7612303477947076,-2.294616923344869,3.4314743725464276,-2.3361418765228885,3.2142652123105178,-2.1286317858706076,3.319835470889385,-2.2237739125697558,3.441260688451645,-2.217325670656644,3.358359467652055,-2.276917346245468,3.183493176910721,-2.2330590303454354,3.414718886033473,11.11,train,train,train
