trial,scenario,completed_time_s,gas_source,person_source,sim_true_x_m,sim_true_y_m,sim_observed_x_m,sim_observed_y_m,sim_observed_signed_distance_m,position_error_bound_m,gas_score_from_lab,gas_evidence,person_relation,Qg,Qp,person_zone_id,coverage_zone_id_assumption,same_zone,gas_age_s,joint_level,gas_level,person_level,known_lower_bound,unknown,paired_under_assumption,uncertainty_reason
002_Et_H_CO_H,S4_stale_gas,196,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.3345474167004,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,197,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.3345474167004,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,198,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.6717927964387,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,199,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.3345474167004,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,200,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.22213229012095,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,201,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.22213229012095,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,202,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,164.66005665722378,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,203,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,164.15418858761637,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,204,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.3110751382706,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,205,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.3110751382706,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,206,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.53590539142948,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,207,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,164.32281127748553,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,208,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.22213229012095,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,209,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,166.68352893565358,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,210,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,166.009038176177,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,211,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.10971716354152,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,212,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.64832051800892,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,213,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.62484823957914,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,214,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.27586672062594,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,215,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,159.32033814470077,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,216,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,158.1399793156167,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,217,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.07203561311212,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,218,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.07203561311212,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,219,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.63411124600927,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,220,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,158.58963982193444,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,221,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.1072440307568,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,222,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.72552722694365,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,223,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.38828184720535,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,224,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,159.71379108772877,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,225,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,159.71379108772877,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,226,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.5569045370745,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,227,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.8379423535231,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,228,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.28760285984083,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,229,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.2313952965511,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,230,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.8379423535231,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,231,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.38828184720535,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,232,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.5569045370745,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,233,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.2313952965511,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,234,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,162.01830118260713,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,235,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.42349026485005,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,236,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.76073564458835,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,237,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,162.9738297585323,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,238,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.96209361931741,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,239,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.1751877332614,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S4_stale_gas,240,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.40001798642027,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
011_Et_n_Me_L,S0_outside,26,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1803588290840417,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,27,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,28,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1803588290840417,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,29,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1803588290840417,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,30,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,31,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,32,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,33,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.3489815189531904,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,34,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,35,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1803588290840417,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,36,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,37,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,38,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.3489815189531904,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,39,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,40,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.3489815189531904,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,41,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.3489815189531904,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,42,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.5176042088223394,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,43,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.2365663923737578,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,44,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.2365663923737578,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,45,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.292773955663474,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,46,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,47,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,48,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,49,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,50,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,51,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,52,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,53,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,54,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,55,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,56,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,57,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,58,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,59,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,60,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.8431134493457441,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,61,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,62,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,63,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,64,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.5620756328971627,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,65,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,66,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,67,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,68,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,69,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,70,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.8431134493457441,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,71,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,72,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,73,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,74,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,75,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,76,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,77,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,78,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,79,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,80,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,0.6744907594765952,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,81,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,82,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,83,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,84,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,85,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,86,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,87,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,88,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.3489815189531904,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,89,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.3489815189531904,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,90,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.6862268986914881,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,91,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.023472278429786,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,92,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.023472278429786,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,93,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.023472278429786,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,94,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.3607176581680833,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,95,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.3607176581680833,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,96,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.697963037906381,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,97,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,2.697963037906381,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,98,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.0352084176446787,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,99,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.0092664653571175,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
011_Et_n_Me_L,S0_outside,100,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,3.0092664653571175,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
